Unspecified,,,,,,,,,,,
Unspecified,,,,,,,,,,,
Project,Project Title,Total Project Cost (KES),Funding Type,Funding Source,Start Date (Planned),Start Date (Actual),Duration (Months),Vision 2030 Flagship Ministry,MTEF Sector,Implementing Agency,Implementation Status
2011/053112,Construction Of Yctc Staff Houses,"2,700,000",GoK,Government of Kenya,07/01/2009,31/07/2009,10 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Terminated
2011/053119,Yctc - Multi- Purpose Hall,"3,700,000",GoK; Unspecified,Government of Kenya,07/01/2009,08/03/2009,22 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2011/053120,Office Block And Inner Gate - Nyeri Main Prison,"3,375,000",GoK; Unspecified,Government of Kenya,07/01/2009,31/07/2009,22 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2011/053123,Construction Of Prisoners Ward In Nyeri Medium Prison,"4,500,000",GoK; Unspecified,Government of Kenya,07/01/2009,31/07/2009,22 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2011/053253,Conference Facility-Gti Matuga,"70,000,000",Unspecified,Government of Kenya,05/01/2008,05/01/2008,34 months,Unspecified,Unspecified,102 - Ministry of Interior and Coordination of National Government,Ongoing
2011/053254,Construction Of Proposed Kigumo District Headquarters,"15,000,000",Unspecified,Government of Kenya,20/01/2011,20/01/2011,8 months,Unspecified,Unspecified,102 - Ministry of Interior and Coordination of National Government,Ongoing
2011/053268,Completion Of The Proposed Tigania West District,"30,000,000",GoK; Unspecified,Government of Kenya,15/02/2011,15/02/2011,8 months,Unspecified,Unspecified,102 - Ministry of Interior and Coordination of National Government,Unspecified
2012/053323,Assistance To Micro And Small Enterprises (Amse),"666,666,667",Unspecified,505 - European Development Fund,26/10/2007,,59 months,Unspecified,Unspecified,118 - Ministry of Commerce Tourism and East African Affairs,Unspecified
2012/053337,Maralal District Hospital,"21,600,000",Unspecified,Government of Kenya,13/07/2011,,10 months,Unspecified,Unspecified,103 - Ministry of Devolution and Planning,Ongoing
2012/053691,Transmara West District - Agricultural Productivity & Climate Change In Asals,"4,000,000",Unspecified,Government of Kenya,07/01/2011,,35 months,Unspecified,Unspecified,116 - MOAL&F - Kenya Agricultural Research Institute (KARI),Unspecified
2012/053974,South West Indian Ocean Fisheries Project (SWIOFP),"300,000,000",Grant; Unspecified,501 - International Development Association (IDA),10/09/2007,,65 months,Unspecified,Unspecified,116 - MOAL&F - Kenya Marine & Fisheries Research Institute,Ongoing
,,,,,,,,,,,
Unspecified,,,,,,,,,,,
Unallocated,,,,,,,,,,,
,Project Title,Total Project Cost (KES),Funding Type,Funding Source,Start Date (Planned),Start Date (Actual),Duration (Months),Vision 2030 Flagship Ministry,MTEF Sector,Implementing Agency,Implementation Status
2011/053141,West Park Housing,"1,371,664,443",Unspecified,Government of Kenya,09/05/2009,,25 months,Ministry of Interior and Coordination of National Government,Unspecified,1111 - Ministry of Land Housing and Urban Development,Ongoing
2011/053144,Proposed Perimeter Fencing For Nairobi Mopw Sports Club - South C,"21,368,875",Unspecified,Government of Kenya,06/01/2011,,7 months,Unspecified,Unspecified,1111 - Ministry of Land Housing and Urban Development,Ongoing
2012/053631,Njumbi Divisional Headquater,"7,186,625",GoK; Unspecified,Constituency Development Fund (CDF),06/01/2012,,6 months,Unspecified,Unspecified,102 - Ministry of Interior and Coordination of National Government,Ongoing
2012/053883,Nyahururu- Maralal Trasmission Line,"1,770,000,000",Unspecified,025 - Government of China; Government of Kenya,01/05/2015,,24 months,Unspecified,"Energy, Infrastructure and ICT",115 - MOE&P - Kenya Electricity Transmission Company Limited (KETRACO),Ongoing
2013/054115,Renovation,"61,000,000",Unspecified,Government of Kenya,08/01/2012,08/01/2012,10 months,Unspecified,Unallocated; Education,106 - Ministry of Education; 102 - MOIC - Kenya College of Communications Technology,Ongoing
,,,,,,,,,,,
Unspecified,,,,,,,,,,,
301 - Mombasa County,,,,,,,,,,,
,Project Title,Total Project Cost (KES),Funding Type,Funding Source,Start Date (Planned),Start Date (Actual),Duration (Months),Vision 2030 Flagship Ministry,MTEF Sector,Implementing Agency,Implementation Status
2010/052183,Community Development Enviroment Management Programme (CDEMP-CEF),"174,706,865",Grant; Unspecified,505 - European Development Fund,07/01/2010,,72 months,Unspecified,Public Administration and International Relations (PAIR),103 - Ministry of Devolution and Planning; 1031 - State Department for Planning,Ongoing
2011/053033,Hqrs.: Erection And Completion Of Office Block For Ovp&Moha In Mombasa,"273,513,640",GoK; Unspecified,Government of Kenya,19/06/2008,19/06/2008,57 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Completed
2012/053319,Improving Access To Water Supply And Basic Sanitation For The Urban Poor ( Support To Water Services Trust Fund),0,Grant; Unspecified,505 - European Development Fund; Government of Kenya,19/05/2008,,79 months,Unspecified,"Environmental Protection, Water and Natural Resources","110 - Ministry of Environment Water and Natural Resources; 174 - MOWI - Water Services Trust Fund, Kenya; 1102 - State Department for Water and Regional Authorities.",Ongoing
2012/053325,Bridging Divide Through Accountable Governance,"958,333,333",Grant; Unspecified,505 - European Development Fund,20/04/2010,,62 months,Unspecified,"Public Administration and International Relations (PAIR); Governance, Justice, Law and Order (GJLOS)",103 - Ministry of Devolution and Planning; 1251 - Office of The Attorney General and Department of Justice; 1111 - Ministry of Land Housing and Urban Development,Ongoing
2012/053881,Mombasa Port Area Road Development Project,"18,600,000,000",Loan ; GoK; Unspecified,021 - Government of Japan,07/02/2012,,71 months,Unspecified,"Energy, Infrastructure and ICT",109 - Ministry of Transport and Infrastructure; 133 - MOR - Kenya National Highway Authority; 1091 - State Department of Infrastructure,Ongoing
2012/054002,Mariakani-Kaloleni Water Supply Project,"90,000,000",Grant; Unspecified,011 - Government of Italy,07/01/2012,,47 months,Unspecified,"Environmental Protection, Water and Natural Resources",110 - Ministry of Environment Water and Natural Resources; 1101 - State Department for Environment and Natural Resources; 1102 - State Department for Water and Regional Authorities.,Pipelined
2012/054007,Trade Mark East Africa Programme,"1,450,000,000",Grant; GoK; Unspecified,040 - United Kingdom DFID (UK); Government of Kenya,27/07/2009,,77 months,Unspecified,General Economic and Commercial Affairs,118 - Ministry of Commerce Tourism and East African Affairs; 1182 - State Department for East African Affairs,Ongoing
2013/054244,Construction Of Changamwe District Headquarters,"29,906,536",Unspecified,Government of Kenya,30/03/2011,30/03/2011,17 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Completed
2013/054295,Programme Development Of The Health Sector Support To Health Finanacing Phase 3 &Nbsp;(2010 65 853),"2,530,000,000",Grant; Unspecified,014 - Government of Germany (KFW-GERMANY),07/01/2012,,35 months,Unspecified,Health,1081 - Ministry of Health,Ongoing
2013/054305,Construction Of Perimeter Fence-Phase 1-Shanzu Prison,"8,500,000",Unspecified,Government of Kenya,01/01/2013,24/04/2013,17 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2013/054307,Construction Of Administration Block-Kaloleni Prisons,"6,000,000",Unspecified,Government of Kenya,07/10/2010,22/08/2011,35 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2013/054308,Construction Of Staff Houses-Kaloleni Prisons,"2,000,000",Unspecified,Government of Kenya,05/01/2013,15/05/2013,4 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2013/054309,Prisoners Remand Block-Shimo La Tewa,"42,738,800",Unspecified,Government of Kenya,30/07/2010,,10 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Stalled
2013/054321,Construction Of Gate Lodge- Shimo La Tewa Medium Prison,"5,217,680",Unspecified,Government of Kenya,01/01/2013,28/01/2013,5 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2013/054323,Construction Of Inmates Hall/Mess-Wundanyi Prison,"1,500,000",Unspecified,Government of Kenya,07/02/2012,13/12/2012,4 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Completed
2013/054324,Construction Of Gate Lodge,"1,500,000",Unspecified,Government of Kenya,07/02/2012,07/09/2012,4 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Completed
2013/054325,Construction Of Water Tanks- Voi Prison,"510,000",Unspecified,Government of Kenya,07/11/2011,18/07/2011,13 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Completed
2014/054739,Likoni Cdf Office And Hall,"7,983,363",GoK; Unspecified,Constituency Development Fund (CDF),29/07/2003,,116 months,Unspecified,Public Administration and International Relations (PAIR),103 - Ministry of Devolution and Planning,Completed
2014/055047,SHIMO LA TEWA PRISON CONSTRUCTION OF WORKSHOP,"3,000,000",Unspecified,Government of Kenya,09/01/2014,,7 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Pipelined
2014/055086,SHIMO LATEWA WOMEN PRISONCONSTRUCTION OF PRISONERS WARDS,"1,000,000",Unspecified,Government of Kenya,09/01/2014,,8 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Planned
2014/055089,KINGORANI PRISON CONSTRUCTIONO OF PRISONERS WARDS,"1,000,000",Unspecified,Government of Kenya,09/01/2014,,8 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Planned
2014/055099,KISAUNI-MOMBASA PROBATION OFFICE,"9,500,000",Unspecified,Government of Kenya,30/07/2013,30/09/2013,23 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2014/055409,Development of Fish Quality Laboratories,"700,000,000",Loan ; Unspecified,012 - Government of Spain,12/01/2014,,42 months,Unspecified,"Agriculture, Rural and Urban Development (ARUD)",1163 - State Department for Fisheries,Planned
2014/055416,"CONSTRUCTION OF SEPTIC TANK ,WORKSHOP,HOSTEL&FENCE AT SHIMO BI","20,000,000",Unspecified,Government of Kenya,07/01/2014,,11 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Ongoing
2015/055595,Mombasa Law Courts,"30,474,500",Unspecified,Government of Kenya,07/01/2014,,11 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",1261 - The Judiciary,Ongoing
2015/055604,Mombasa COA - Refurbishment,"99,647,978",Unspecified,Government of Kenya,11/03/2014,,43 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",1261 - The Judiciary,Ongoing
2015/055680,CONSTRUCTION OF SHANZU LAW COURT,"45,924,094",Unspecified,Government of Kenya,07/01/2015,,35 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",1261 - The Judiciary,Planned
2015/055701,PROPOSED PAINTING AND DECORATING PERIMETER WALL-MOMBASA STATE HOUSE,"3,501,400",Unspecified,Government of Kenya,15/10/2013,15/10/2013,7 months,Unspecified,Public Administration and International Relations (PAIR),1011 - The Presidency,Completed
,,,,,,,,,,,
Unspecified,,,,,,,,,,,
302 - Kwale County,,,,,,,,,,,
,Project Title,Total Project Cost (KES),Funding Type,Funding Source,Start Date (Planned),Start Date (Actual),Duration (Months),Vision 2030 Flagship Ministry,MTEF Sector,Implementing Agency,Implementation Status
2010/052183,Community Development Enviroment Management Programme (CDEMP-CEF),"174,706,865",Grant; Unspecified,505 - European Development Fund,07/01/2010,,72 months,Unspecified,Public Administration and International Relations (PAIR),103 - Ministry of Devolution and Planning; 1031 - State Department for Planning,Ongoing
2010/052522,Rehabilitation Of Tiwi Well Field/ Likoni Pipeline System,"316,097,680",Unspecified,501 - International Development Association (IDA),09/01/2010,09/01/2010,12 months,Unspecified,Unspecified,Unspecified,Ongoing
2010/052594,Consultancy Services For Mzima And Tiwi Supervision,"62,000,000",Unspecified,501 - International Development Association (IDA),11/01/2010,,4 months,Unspecified,Unspecified,Unspecified,Ongoing
2010/052621,Consultancy For Asset Valuation.,"5,600,000",Unspecified,501 - International Development Association (IDA),19/11/2010,,5 months,Unspecified,Unspecified,Unspecified,Ongoing
2010/052623,Consultancy For Communications.,"14,000,000",Unspecified,501 - International Development Association (IDA),07/01/2010,,2 months,Unspecified,Unspecified,Unspecified,Ongoing
2010/052653,Section Valves For Network Sectorization For Wsps (30no.),"12,560,560",Unspecified,501 - International Development Association (IDA),19/07/2010,,4 months,Unspecified,Unspecified,161 - MOWI - Coast Water Services Board,Ongoing
2010/052657,"Communication Equipment(Repeaters,Portable Radios Etc)","12,000,000",Unspecified,501 - International Development Association (IDA),31/08/2010,,0,Unspecified,Unspecified,161 - MOWI - Coast Water Services Board,Planned
2012/053303,"Proposed Construction Of Classroom Block, Mabokoni, Kwale","51,858,461",Unspecified,Government of Kenya,26/09/2011,24/10/2011,12 months,Ministry of Education,Unspecified,106 - Ministry of Education,Ongoing
2012/053319,Improving Access To Water Supply And Basic Sanitation For The Urban Poor ( Support To Water Services Trust Fund),0,Grant; Unspecified,505 - European Development Fund; Government of Kenya,19/05/2008,,79 months,Unspecified,"Environmental Protection, Water and Natural Resources","110 - Ministry of Environment Water and Natural Resources; 174 - MOWI - Water Services Trust Fund, Kenya; 1102 - State Department for Water and Regional Authorities.",Ongoing
2012/053881,Mombasa Port Area Road Development Project,"18,600,000,000",Loan ; GoK; Unspecified,021 - Government of Japan,07/02/2012,,71 months,Unspecified,"Energy, Infrastructure and ICT",109 - Ministry of Transport and Infrastructure; 133 - MOR - Kenya National Highway Authority; 1091 - State Department of Infrastructure,Ongoing
2012/053915,Lunga Lunga Civil Works,"3,600,000",Unspecified,Government of Kenya,07/01/2011,15/09/2011,11 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",102 - Ministry of Interior and Coordination of National Government,Terminated
2013/054210,"District Livestock Production Office, Msambweni","2,800,000",Unspecified,Government of Kenya,14/11/2012,12/10/2012,6 months,Unspecified,"Agriculture, Rural and Urban Development (ARUD)","116 - Ministry of Agriculture, Livestock and Fisheries",Ongoing
2014/054736,Youth Polytechnic (One Twin Workshop) In Chuphi,"5,512,105",Unspecified,Government of Kenya,01/01/2014,30/01/2014,5 months,Unspecified,Education,106 - Ministry of Education,Ongoing
2014/055036,PROPOSED REFURBISHMENT OF ODPP OFFICES IN KWALE COUNTY,"3,653,710",Unspecified,Government of Kenya,09/01/2014,,2 months,Unspecified,"Governance, Justice, Law and Order (GJLOS)",,Planned
